time_step,fish_id,fish_size,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0.2535446329947973,-0.9029489410825119,-4.447563669208998,5.644079875784861,-0.009891648445265107,-0.0015709822626577903,0.0029886688546842378
0,1,0.24623106073234602,0.1509384271743075,-0.06324133793107643,5.421235777389159,0.006604363543060513,0.008864485611702772,-0.0004975411308748635
0,2,0.2599500917840974,2.9856879694233163,0.1158881641707682,5.818018658741164,0.003036279450659665,0.012820131713862818,5.883085615110631e-05
0,3,0.254615861379338,-3.466497760350976,-2.913502218133439,6.052819513180994,0.011063336877352196,0.011786596972932904,-0.0003455325878808999
0,4,0.2584718066444063,0.15098814822125511,2.0309321019100226,7.062053077479636,-0.002058569054392165,-0.0017421032292447868,-0.0030798828182326296
0,5,0.25874330343902474,1.1165409640997535,-0.5678951066749686,4.850482412312842,-0.011768654707568086,0.002521950682461465,0.0006748355746011513
0,6,0.25533945153201676,5.401010078719642,-0.09197571265178159,7.285377285728005,5.200056013974206e-05,0.009127692676212417,0.0052254002853467044
0,7,0.25764020938196114,-1.8548555371370574,-5.177422761990458,2.866940542885298,0.006200894992499484,-0.013853302612348491,0.004942762401200717
0,8,0.2456262448090327,-0.48151240056946354,-5.437035827285335,5.774566341252317,-0.00035943739997397895,-0.002389256979533062,0.002188666412005847
0,9,0.25411556415539077,-0.8126425594020248,-0.7584627429855108,1.3273060429395358,-0.009872832007811206,-0.00597170234212192,-0.00036406231383470715
0,10,0.2525588271947403,0.6473143124726052,0.912519769001055,5.303234466830704,0.010129807549484546,-0.012083799861158463,-0.0027665871170406975
0,11,0.24767047129759662,-1.0147585170371631,1.2569574029391708,5.989352181767262,-0.0055760628484065634,-0.0009640641353170108,0.0012118666099447419
0,12,0.25955143383188584,-5.1379873949613195,-1.4694840971031298,5.574535717815062,-0.00489646302753937,-0.00011232331346061165,0.0030210414618198514
0,13,0.24318572272931943,-1.5137010065266199,2.87324512191143,1.5393602426713338,0.005680298075565449,-0.0012616991696747055,-0.001868659447672827
0,14,0.24137783366037097,-0.11135408330386894,-0.13567914835246997,4.122492198910928,-0.001526817868109992,0.0042528560582401325,-0.0039473273271924125
1,0,0.2535446329947973,-0.912840589527777,-4.449134651471656,5.647068544639545,-0.04326660978349976,-0.0204357617216593,0.0010281020555253978
1,1,0.24623106073234602,0.15754279071736801,-0.05437685231937366,5.420738236258284,0.05687189406494758,0.06523205232846967,-0.013261087143090919
1,2,0.2599500917840974,2.988724248873976,0.128708295884631,5.818077489597315,0.036100820143806486,0.044033906213095775,-0.0017974986790119116
1,3,0.254615861379338,-3.4554344234736236,-2.9017156211605064,6.052473980593113,-0.036886867701208206,0.019390491151970227,0.0004980752728519321
1,4,0.2584718066444063,0.14892957916686295,2.0291899986807778,7.058973194661403,-0.04801365828445958,0.012462954144622035,-0.026329304572972265
1,5,0.25874330343902474,1.1047723093921853,-0.5653731559925071,4.851157247887444,-0.02297050617329182,-0.0476690549726978,0.0003058979742618501
1,6,0.25533945153201676,5.401062079279781,-0.08284801997556918,7.290602686013352,0.010715391358708998,0.011929908858843923,0.0038565115417761478
1,7,0.25764020938196114,-1.848654642144558,-5.191276064602807,2.8718833052864987,0.004977284369010445,-0.02331110450519049,0.012713938012477855
1,8,0.2456262448090327,-0.4818718379694375,-5.439425084264868,5.776755007664323,-0.03529434556169494,-0.04382783016016297,0.05451119964170834
1,9,0.25411556415539077,-0.822515391409836,-0.7644344453276327,1.326941980625701,-0.024469819125368414,-0.02073251262507017,0.009814612655529457
1,10,0.2525588271947403,0.6574441200220897,0.9004359691398965,5.300467879713663,0.05627484521699225,0.004895378257715316,-0.0036860133524773946
1,11,0.24767047129759662,-1.0203345798855696,1.2559933388038538,5.990564048377206,-0.05531703116646948,0.011278499196740139,0.013686158647223362
1,12,0.25955143383188584,-5.142883857988859,-1.4695964204165903,5.577556759276882,-0.007137400206694883,-0.0033848830741314007,0.00961087813270528
1,13,0.24318572272931943,-1.5080207084510544,2.8719834227417556,1.5374915832236609,0.045017882245519586,0.02528367393257255,-0.0019775940857774212
1,14,0.24137783366037097,-0.11288090117197892,-0.13142629229422984,4.118544871583736,-0.027591107250543475,0.003675095843967595,-0.009156131486439427
2,0,0.2535446329947973,-0.9561071993112767,-4.469570413193315,5.648096646695071,-0.0736047983345422,-0.00953572073316358,0.004252404411115219
2,1,0.24623106073234602,0.2144146847823156,0.010855200009096004,5.407477149115193,0.09345295751584273,0.10337535509297963,-0.003576907858735003
2,2,0.2599500917840974,3.0248250690177825,0.17274220209772678,5.816279990918304,0.053797051063302,0.06567566773557879,-0.02699656678787468
2,3,0.254615861379338,-3.492321291174832,-2.882325130008536,6.052972055865966,-0.057096496057144286,0.03374448968519587,0.005349781964573268
2,4,0.2584718066444063,0.10091592088240336,2.0416529528254,7.032643890088431,-0.06893305270571767,0.03783375922568654,-0.04074510262079134
2,5,0.25874330343902474,1.0818018032188934,-0.613042210965205,4.851463145861706,-0.035358726666456904,-0.07526471233734207,-0.012349332455443751
2,6,0.25533945153201676,5.411777470638491,-0.07091811111672525,7.294459197555128,0.02115277286311236,0.008289598442048787,0.009659096315110714
2,7,0.25764020938196114,-1.8436773577755476,-5.214587169107998,2.8845972432989764,0.0069653821988259305,-0.0385942281927974,0.018042793193482613
2,8,0.2456262448090327,-0.5171661835311324,-5.483252914425031,5.831266207306031,-0.05058952706712511,-0.0806115328985603,0.08090235532275843
2,9,0.25411556415539077,-0.8469852105352044,-0.7851669579527029,1.3367565932812304,-0.03734436032044968,-0.03370669615976264,0.018500466324891968
2,10,0.2525588271947403,0.713718965239082,0.9053313473976119,5.296781866361186,0.0899891921427052,0.0015945302066727857,-0.008648732151370239
2,11,0.24767047129759662,-1.075651611052039,1.2672718380005938,6.0042502070244295,-0.09085247156254903,0.007107950466999958,0.015242899576800948
2,12,0.25955143383188584,-5.150021258195554,-1.4729813034907218,5.587167637409587,-0.012234663027410494,-0.0015290286760904727,0.015320538588308431
2,13,0.24318572272931943,-1.4630028262055348,2.897267096674328,1.5355139891378835,0.06845198493532265,0.043068168594971507,-0.014381657609705226
2,14,0.24137783366037097,-0.1404720084225224,-0.12775119645026223,4.109388740097296,-0.04073487339950807,0.013184383042400282,-0.017878434589182462
3,0,0.2535446329947973,-1.0297119976458189,-4.479106133926479,5.652349051106186,-0.09074922762754997,-0.007488755437181435,0.013380365223817565
3,1,0.24623106073234602,0.30786764229815833,0.11423055510207564,5.4039002412564585,0.12926190151536754,0.10515255714839648,-0.023329320070201415
3,2,0.2599500917840974,3.0786221200810844,0.23841786983330557,5.789283424130429,0.047880099648044586,0.09365832326514659,-0.023858696113031368
3,3,0.254615861379338,-3.549417787231976,-2.8485806403233402,6.058321837830539,-0.06646040438507762,0.040714755447005424,0.01997105191544988
3,4,0.2584718066444063,0.03198286817668569,2.0794867120510863,6.9918987874676395,-0.07946793078329556,0.03137775568104088,-0.0647750004834662
3,5,0.25874330343902474,1.0464430765524364,-0.6883069233025471,4.839113813406262,-0.04546586050917499,-0.09136147805309,0.0013823748884829977
3,6,0.25533945153201676,5.432930243501603,-0.06262851267467646,7.304118293870238,0.028187518518795078,0.008292901886153194,0.010364570782345005
3,7,0.25764020938196114,-1.8367119755767216,-5.2531813973007955,2.902640036492459,0.012242080329308474,-0.048563290320917565,0.015220273477043345
3,8,0.2456262448090327,-0.5677557105982576,-5.563864447323591,5.91216856262879,-0.03741345276613452,-0.1213131730007651,0.0709587545682595
3,9,0.25411556415539077,-0.884329570855654,-0.8188736541124655,1.3552570596061224,-0.046979500874596014,-0.036833447511566586,0.026760290297522762
3,10,0.2525588271947403,0.8037081573817871,0.9069258776042847,5.288133134209815,0.1071268290095547,-0.015859463110810098,0.004734300818904397
3,11,0.24767047129759662,-1.166504082614588,1.2743797884675938,6.019493106601231,-0.1050868695266926,0.03277917691453507,0.011029434352026074
3,12,0.25955143383188584,-5.162255921222964,-1.4745103321668123,5.6024881759978955,-0.013119070026716603,-0.0035672240705863657,0.019886199319294383
3,13,0.24318572272931943,-1.3945508412702121,2.9403352652692996,1.5211323315281782,0.08674710579170108,0.04210229241044114,0.009233332456891272
3,14,0.24137783366037097,-0.18120688182203046,-0.11456681340786194,4.091510305508114,-0.052185991296282576,0.01719218643366532,-0.01236236574848694
4,0,0.2535446329947973,-1.1204612252733688,-4.48659488936366,5.665729416330003,-0.08995233402943895,-0.03545716704230477,0.01648187453188919
4,1,0.24623106073234602,0.43712954381352587,0.21938311225047213,5.380570921186257,0.14356353056430918,0.11854293879323313,-0.02928770914265978
4,2,0.2599500917840974,3.126502219729129,0.33207619309845215,5.765424728017398,0.05010957484767421,0.10756422285953618,-0.02654298315877681
4,3,0.254615861379338,-3.6158781916170537,-2.807865884876335,6.078292889745988,-0.06760660354462844,0.05244164609253047,0.025517429141198422
4,4,0.2584718066444063,-0.04748506260660987,2.110864467732127,6.927123786984173,-0.09096648231802959,0.05056427484188629,-0.05538584723789895
4,5,0.25874330343902474,1.0009772160432615,-0.7796684013556371,4.840496188294745,-0.04945426186713489,-0.10283452318992796,0.002461536227924799
4,6,0.25533945153201676,5.461117762020398,-0.05433561078852327,7.314482864652583,0.031097471798076474,0.004802169573819699,0.014631339087022948
4,7,0.25764020938196114,-1.8244698952474132,-5.301744687621713,2.9178603099695026,0.011028178163317425,-0.05196798561628367,0.02151853441632354
4,8,0.2456262448090327,-0.6051691633643921,-5.685177620324357,5.98312731719705,-0.020796355936729256,-0.11434893240058383,0.10023820688082326
4,9,0.25411556415539077,-0.93130907173025,-0.8557071016240321,1.3820173499036452,-0.0454223307571054,-0.04892720520849814,0.02645848192752647
4,10,0.2525588271947403,0.9108349863913419,0.8910664144934746,5.292867435028719,0.11986811048871829,-0.013880497301454544,-0.006900367080556189
4,11,0.24767047129759662,-1.2715909521412807,1.307158965382129,6.030522540953257,-0.11206013581582126,0.041190303675240306,0.029189172752534215
4,12,0.25955143383188584,-5.17537499124968,-1.4780775562373987,5.6223743753171895,-0.014155195296693603,-0.005004509085410431,0.022279658610511316
4,13,0.24318572272931943,-1.307803735478511,2.9824375576797406,1.5303656639850693,0.09704525281417888,0.05038641614419843,0.009253225579164238
4,14,0.24137783366037097,-0.23339287311831303,-0.09737462697419662,4.079147939759627,-0.05301058899600471,0.016740532793754842,-0.026031405009479376
5,0,0.2535446329947973,-1.2104135593028078,-4.522052056405965,5.6822112908618925,-0.0913198341966052,-0.033972482666968104,0.036991293084023824
5,1,0.24623106073234602,0.580693074377835,0.33792605104370527,5.3512832120435965,0.12190022884767696,0.14227649258094638,-0.05396128565654322
5,2,0.2599500917840974,3.1766117945768033,0.4396404159579883,5.738881744858621,0.06255214341920107,0.1015203154977069,-0.044604472587826516
5,3,0.254615861379338,-3.6834847951616823,-2.7554242387838044,6.103810318887187,-0.07369444053178469,0.049599058733453924,0.03292883146457885
5,4,0.2584718066444063,-0.13845154492463946,2.1614287425740133,6.871737939746274,-0.09006462444195919,0.06544875131546127,-0.05896042739788728
5,5,0.25874330343902474,0.9515229541761266,-0.882502924545565,4.84295772452267,-0.055504705463471166,-0.10543912263574258,-0.013346311509720274
5,6,0.25533945153201676,5.492215233818474,-0.04953344121470357,7.329114203739606,0.03402552395821651,0.0016829347045794053,0.01464676644394726
5,7,0.25764020938196114,-1.8134417170840957,-5.353712673237997,2.939378844385826,0.014796132520199033,-0.052705529804065995,0.01250573964837914
5,8,0.2456262448090327,-0.6259655193011213,-5.799526552724941,6.083365524077873,-0.015121626728505155,-0.10562666373848578,0.11297950739101237
5,9,0.25411556415539077,-0.9767314024873555,-0.9046343068325302,1.4084758318311716,-0.046176187237324626,-0.04798350831610844,0.036366350364320996
5,10,0.2525588271947403,1.0307030968800601,0.87718591719202,5.285967067948163,0.12665252611809802,-0.022726834195209676,-0.0029003790748441554
