time_step,fish_id,fish_size,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0,0.2400102132236437,1.7773604301659303,-1.1896580311850606,4.0023280258028935,0.003492555091471937,-0.005333172162195506,-0.0004482634471785247
0,1,0.2449042164326078,0.5057107193051034,0.7570018897000717,5.748835367557669,-0.010299032118950086,-0.014552913971767986,-0.0004832706403364518
0,2,0.25076587734887074,0.5336484966706867,0.05660151886368576,3.836876716619737,0.014487228402365411,0.014708731504306521,0.004239794920520316
0,3,0.25711347421870223,0.043200300729198886,-0.0052180758608318945,6.083942262855532,0.011467874421975957,0.00024269325748495693,0.00196317291251619
0,4,0.25331180440194895,-4.502385633444217,-2.817143018675825,5.081538989495297,-0.0008819669166572309,0.008327039459467516,-0.003956423044412993
0,5,0.24479746143318046,1.3949418246904979,4.936591019800856,4.967961059722015,0.010971234884905905,-0.0018004651975657591,0.0017742970232211468
0,6,0.24109695228407024,3.3208794407915607,3.7806218606377686,3.4267080161466685,-7.229122748079146e-05,-0.017698534397562804,0.0023628784907867143
0,7,0.25715301246673966,0.36313653727213374,1.867846233044404,7.4406298519163165,0.004218386712746101,-0.0005720242584281703,0.001825142899856928
0,8,0.2572554445909649,-2.0953843561886725,-3.1490849477176406,4.464508439588525,-0.007780520113786906,-0.0068567134912890714,0.002557663338353821
0,9,0.25131077801862634,-0.5067503682420489,0.1891449649472597,1.6238578143358784,-0.004837968929589641,-0.0038365703745739527,0.0010885921812226304
0,10,0.25030159733238877,-0.2598416575996443,2.896476144946788,0.8057480869457477,0.006691534629351421,-0.007127622550504466,-0.004401946476837492
0,11,0.25863920241815086,-1.5274718681601058,1.7662120803741155,3.7468576026108895,-0.0006818844578126011,-0.008090417035352626,0.0011586244622812305
0,12,0.24121023463814656,-0.8767641876470353,1.6031074606160967,5.469495651619124,-0.011161046780728856,-0.0034254126089917954,-0.0016413187698052652
0,13,0.2461562591137047,3.361173626485674,2.3696303671130288,3.6258371432974927,0.002730164671095288,0.004618734744664547,-0.0024737292730043652
0,14,0.2468672924640561,-0.4340334126232224,-0.4495404742436939,4.2087664499964195,-0.0003384119843180138,0.007091104205738291,0.0006971477556241073
1,0,0.2400102132236437,1.7808529852574022,-1.194991203347256,4.001879762355715,0.02612105542846447,-0.05578389442516732,0.012638148876860553
1,1,0.2449042164326078,0.49541168718615325,0.7424489757283037,5.7483520969173325,-0.021627419294904665,0.05429229353916912,-0.01640800397929421
1,2,0.25076587734887074,0.5481357250730521,0.07131025036799228,3.8411165115402572,0.018938632974013436,0.01518361808627217,-0.00512529594899093
1,3,0.25711347421870223,0.05466817515117484,-0.004975382603346938,6.085905435768049,0.03774121328257122,0.014970884970926444,0.011119453630773837
1,4,0.25331180440194895,-4.503267600360875,-2.8088159792163574,5.077582566450884,-0.03460202095432257,0.03419906389168689,0.006290418473645015
1,5,0.24479746143318046,1.4059130595754037,4.93479055460329,4.969735356745236,0.03971531678876012,-0.008023267069568967,0.0033037584380591623
1,6,0.24109695228407024,3.32080714956408,3.7629233262402058,3.429070894637455,0.03733860790261681,-0.004501743541385513,0.004105376845198875
1,7,0.25715301246673966,0.36735492398487984,1.8672742087859757,7.442454994816173,0.04129420665586897,-0.011624306579363869,0.021064911310605686
1,8,0.2572554445909649,-2.1031648763024595,-3.1559416612089297,4.467066102926879,-0.02894085431028707,-0.03375760601981755,0.04324477459091455
1,9,0.25131077801862634,-0.5115883371716385,0.18530839457268578,1.624946406517101,-0.02652871565894961,-0.018726670321863478,0.012917736929356478
1,10,0.25030159733238877,-0.2531501229702929,2.8893485223962836,0.8013461404689103,0.03398967984967204,0.007660515336243081,0.01132752474323232
1,11,0.25863920241815086,-1.5281537526179185,1.7581216633387629,3.7480162270731707,-0.04519902426700745,-0.0009057348063343242,-0.01055561504914682
1,12,0.24121023463814656,-0.8879252344277642,1.5996820480071048,5.467854332849319,-0.0627349073543933,-0.004464392071782996,-0.01830650043269755
1,13,0.2461562591137047,3.363903791156769,2.3742491018576932,3.6233634140244884,0.018167538017562337,0.03430803743340296,-0.0016820536519326986
